"doi","period","issn","ut"
"10.1007/s00330-016-4371-x",2016,"0938-7994","ut:000387810700042"
"10.1007/s00330-016-4282-x",2016,"0938-7994","ut:000387810700024"
"10.1007/s00330-016-4320-8",2016,"0938-7994","ut:000387810700034"
"10.1007/s00330-016-4301-y",2016,"0938-7994","ut:000387810700032"
"10.1007/s00330-016-4239-0",2016,"0938-7994","ut:000385248600030"
"10.1007/s00330-016-4266-x",2016,"0938-7994","ut:000385248600010"
"10.1007/s00330-016-4231-8",2016,"0938-7994","ut:000385248600039"
"10.1007/s00330-016-4247-0",2016,"0938-7994","ut:000385248600017"
"10.1007/s00330-016-4244-3",2016,"0938-7994","ut:000385248600047"
"10.1007/s00330-016-4285-7",2016,"0938-7994","ut:000385248600033"
"10.1007/s00330-015-4195-0",2016,"0938-7994","ut:000385248600019"
"10.1007/s00330-015-4089-1",2016,"0938-7994","ut:000381122400001"
"10.1007/s00330-015-4143-z",2016,"0938-7994","ut:000381122400042"
"10.1007/s00330-015-4117-1",2016,"0938-7994","ut:000381122400005"
"10.1007/s00330-015-4154-9",2016,"0938-7994","ut:000381122400008"
"10.1007/s00330-015-4203-4",2016,"0938-7994","ut:000383625200016"
"10.1007/s00330-015-4186-1",2016,"0938-7994","ut:000383625200032"
"10.1007/s00330-015-3897-7",2016,"0938-7994","ut:000371625100008"
"10.1007/s00330-016-4441-0",2017,"0938-7994","ut:000394313900043"
"10.1007/s00330-016-4459-3",2017,"0938-7994","ut:000394313900021"
"10.1007/s00330-016-4433-0",2017,"0938-7994","ut:000394313900011"
"10.1007/s00330-016-4430-3",2017,"0938-7994","ut:000394313900009"
"10.1007/s00330-016-4398-z",2017,"0938-7994","ut:000394313900013"
"10.1007/s00330-016-4457-5",2017,"0938-7994","ut:000394313900024"
"10.1007/s00330-016-4345-z",2017,"0938-7994","ut:000389350100014"
"10.1007/s00330-016-4358-7",2017,"0938-7994","ut:000389350100018"
"10.1007/s00330-016-4344-0",2017,"0938-7994","ut:000389350100047"
"10.1007/s00330-016-4655-1",2017,"0938-7994","ut:000389350100001"
"10.1007/s00330-016-4351-1",2017,"0938-7994","ut:000389350100011"
"10.1007/s00330-016-4323-5",2017,"0938-7994","ut:000389350100040"
"10.1007/s00330-016-4270-1",2017,"0938-7994","ut:000389350100034"
"10.1007/s00330-016-4303-9",2017,"0938-7994","ut:000389350100027"
"10.1007/s00330-016-4415-2",2017,"0938-7994","ut:000392142000021"
"10.1007/s00330-016-4422-3",2017,"0938-7994","ut:000392142000031"
"10.1007/s00330-016-4387-2",2017,"0938-7994","ut:000392142000041"
"10.1007/s00330-016-4557-2",2017,"0938-7994","ut:000392142000045"
"10.1007/s00330-016-4437-9",2017,"0938-7994","ut:000392142000044"
"10.1007/s00330-016-4418-z",2017,"0938-7994","ut:000392142000038"
"10.1007/s00330-016-4472-6",2017,"0938-7994","ut:000392142000039"
"10.1007/s00330-016-4400-9",2017,"0938-7994","ut:000392142000015"
"10.1007/s00330-016-4397-0",2017,"0938-7994","ut:000392142000028"
"10.1007/s00355-016-0985-9",2016,"0176-1714","ut:000386765300008"
"10.1007/s00355-015-0946-8",2016,"0176-1714","ut:000377722900004"
"10.1007/s00355-016-0972-1",2016,"0176-1714","ut:000384452400012"
"10.1007/s00355-017-1028-x",2017,"0176-1714","ut:000398089400008"
"10.1007/s00355-016-1024-6",2017,"0176-1714","ut:000398089400004"
"10.1007/s10593-017-1983-2",2016,"0009-3122","ut:000392938800006"
"10.1007/978-3-319-27064-7_62",2016,"2195-4356","ut:000375993100062"
"10.1007/978-3-319-27064-7_62",2016,"2195-4356","ut:000375993100062"
"10.1007/s11538-016-0173-1",2016,"0092-8240","ut:000377933900008"
"10.1007/s11538-016-0160-6",2016,"0092-8240","ut:000384817400001"
"10.1007/s11538-016-0233-6",2017,"0092-8240","ut:000392195500010"
"10.1007/s11265-015-0976-6",2016,"1939-8018","ut:000376618100002"
"10.1007/s11265-015-0986-4",2016,"1939-8018","ut:000381155400006"
"10.1007/s11625-015-0351-3",2016,"1862-4065","ut:000374329900003"
"10.1007/s11625-016-0378-0",2016,"1862-4065","ut:000381603100007"
"10.1007/s11625-016-0364-6",2016,"1862-4065","ut:000381603100002"
"10.1007/s11625-016-0385-1",2016,"1862-4065","ut:000381603100003"
"10.1007/s11625-016-0379-z",2016,"1862-4065","ut:000378781700011"
"10.1007/s11625-016-0366-4",2016,"1862-4065","ut:000378781700005"
"10.1007/s11625-016-0380-6",2016,"1862-4065","ut:000378781700001"
"10.1007/s10329-016-0522-6",2016,"0032-8332","ut:000379192900013"
"10.1007/s10164-016-0457-9",2016,"0289-0771","ut:000374170400012"
"10.1007/s10164-016-0484-6",2017,"0289-0771","ut:000392031600004"
"10.1007/s11746-015-2753-x",2016,"0003-021X","ut:000367542300003"
"10.1007/s11746-016-2836-3",2016,"0003-021X","ut:000380274200003"
"10.1007/s11746-016-2932-4",2017,"0003-021X","ut:000394169300001"
"10.1007/s00063-016-0147-y",2016,"2193-6218","ut:000374376400008"
"10.1007/s00063-015-0021-3",2016,"2193-6218","ut:000374376400009"
"",2016,"2193-6218","ut:000374376400003"
"10.1007/s00063-016-0146-z",2016,"2193-6218","ut:000374376400005"
"10.1007/s00063-015-0027-x",2016,"2193-6218","ut:000374376400010"
"10.1007/s00063-016-0151-2",2016,"2193-6218","ut:000374376400004"
"10.1007/s00063-015-0125-9",2016,"2193-6218","ut:000374376400011"
"10.1007/s00063-016-0150-3",2016,"2193-6218","ut:000374376400007"
"10.1007/s00063-016-0143-2",2016,"2193-6218","ut:000374376400006"
"10.1007/s00063-015-0138-4",2016,"2193-6218","ut:000374376400012"
"10.1007/s10943-014-9967-3",2016,"0022-4197","ut:000368195700007"
"10.1007/s10943-015-0152-0",2016,"0022-4197","ut:000376880500030"
"10.1007/s10943-015-0089-3",2016,"0022-4197","ut:000376880500022"
"10.1007/s00056-016-0023-7",2016,"1434-5293","ut:000376409800005"
"10.1007/s00056-016-0022-8",2016,"1434-5293","ut:000376409800004"
"10.1007/s00056-016-0020-x",2016,"1434-5293","ut:000376409800002"
"10.1007/s00056-016-0038-0",2016,"1434-5293","ut:000388299100003"
"10.1007/s00056-016-0043-3",2016,"1434-5293","ut:000388299100006"
"10.1007/s00056-016-0037-1",2016,"1434-5293","ut:000388299100001"
"10.1007/s00056-016-0045-1",2016,"1434-5293","ut:000388299100008"
"10.1007/s00056-016-0050-4",2016,"1434-5293","ut:000388629700004"
"10.1007/s00056-015-0009-x",2016,"1434-5293","ut:000388629700009"
"10.1007/s00056-016-0030-8",2016,"1434-5293","ut:000379848800004"
"10.1007/s00056-016-0032-6",2016,"1434-5293","ut:000379848800005"
"10.1007/s00056-016-0035-3",2016,"1434-5293","ut:000379848800007"
"10.1007/s00056-016-0051-3",2016,"1434-5293","ut:000388629700005"
"10.1007/s00056-016-0054-0",2016,"1434-5293","ut:000388629700007"
"10.1007/s00056-016-0046-0",2016,"1434-5293","ut:000388629700001"
"10.1007/s00056-016-0028-2",2016,"1434-5293","ut:000379848800003"
"10.1007/s00056-016-0036-2",2016,"1434-5293","ut:000379848800008"
"10.1007/s00056-016-0029-1",2016,"1434-5293","ut:000379848800006"
"10.1007/s00056-016-0065-x",2017,"1434-5293","ut:000392516900001"
"10.1007/s00056-016-0058-9",2017,"1434-5293","ut:000392516900006"
"10.1007/s00056-016-0055-z",2017,"1434-5293","ut:000392516900008"
"10.1007/s00056-016-0068-7",2017,"1434-5293","ut:000392516900004"
"10.1007/s00056-016-0069-6",2017,"1434-5293","ut:000396154300005"
"10.1007/s00056-016-0056-y",2017,"1434-5293","ut:000396154300002"
"10.1007/s00056-016-0071-z",2017,"1434-5293","ut:000396154300008"
"10.1007/s00056-016-0063-z",2017,"1434-5293","ut:000396154300001"
"10.1038/nprot.2016.032",2016,"1754-2189","ut:000372005800009"
"10.1038/nprot.2016.027",2016,"1754-2189","ut:000372005800011"
"10.1038/nprot.2016.027",2016,"1754-2189","ut:000372005800011"
"10.1038/nprot.2015.134",2016,"1754-2189","ut:000367462100004"
"10.1038/nprot.2015.137",2016,"1754-2189","ut:000367462100003"
"10.1038/nprot.2015.139",2016,"1754-2189","ut:000367462100006"
"10.1038/nprot.2016.058",2016,"1754-2189","ut:000374445900009"
"10.1038/nprot.2016.026",2016,"1754-2189","ut:000369084500011"
"10.1038/nprot.2016.059",2016,"1754-2189","ut:000375689600001"
"10.1038/nprot.2016.081",2016,"1754-2189","ut:000379814300009"
"10.1038/nprot.2016.060",2016,"1754-2189","ut:000375689600003"
"10.1038/nprot.2016.077",2016,"1754-2189","ut:000379814300004"
"10.1038/nprot.2016.136",2016,"1754-2189","ut:000386976800001"
"10.1007/s10476-016-0401-9",2016,"0133-3852","ut:000390003000001"
"10.1007/s00128-016-1803-x",2016,"0007-4861","ut:000379749800002"
"10.1007/s00128-016-1788-5",2016,"0007-4861","ut:000374397300001"
"10.1007/s10342-016-0962-y",2016,"1612-4669","ut:000379524900005"
"10.1007/s10342-016-1010-7",2017,"1612-4669","ut:000397082700007"
"10.1007/s10342-016-1013-4",2017,"1612-4669","ut:000397082700010"
"10.1007/s00063-015-0131-y",2016,"2193-6218","ut:000369913100007"
"10.1007/s00063-016-0158-8",2016,"2193-6218","ut:000377998000013"
"10.1007/s00063-016-0181-9",2016,"2193-6218","ut:000377998000015"
"10.1007/s00063-015-0043-x",2016,"2193-6218","ut:000377998000012"
"10.1007/s00063-015-0030-2",2016,"2193-6218","ut:000372289800004"
"10.1007/s00063-015-0030-2",2016,"2193-6218","ut:000372289800004"
"10.1007/s00063-016-0207-3",2016,"2193-6218","ut:000384450900016"
"10.1007/s00063-016-0196-2",2016,"2193-6218","ut:000384450900022"
"10.1007/s00063-016-0196-2",2016,"2193-6218","ut:000384450900022"
"10.1007/s00063-016-0189-1",2016,"2193-6218","ut:000384450900019"
"10.1007/s00063-015-0068-1",2016,"2193-6218","ut:000384450900010"
"10.1007/s00063-015-0090-3",2016,"2193-6218","ut:000384450900013"
"10.1007/s00063-015-0088-x",2016,"2193-6218","ut:000384450900006"
"10.1007/s00063-016-0187-3",2016,"2193-6218","ut:000387705300010"
"10.1007/s00063-016-0160-1",2016,"2193-6218","ut:000387705300012"
"10.1007/s00063-015-0092-1",2016,"2193-6218","ut:000387705300006"
"10.1007/s00063-016-0168-6",2016,"2193-6218","ut:000386344600005"
"10.1007/s00063-015-0089-9",2016,"2193-6218","ut:000377998000014"
"10.1007/s00063-015-0108-x",2016,"2193-6218","ut:000384450900015"
"10.1007/s00063-015-0093-0",2016,"2193-6218","ut:000384450900007"
"",2016,"2193-6218","ut:000384450900002"
"10.1007/s00063-016-0206-4",2016,"2193-6218","ut:000384450900017"
"10.1007/s00063-015-0099-7",2016,"2193-6218","ut:000384450900014"
"10.1007/s00063-015-0111-2",2016,"2193-6218","ut:000384450900009"
"10.1007/s00063-016-0205-5",2016,"2193-6218","ut:000384450900012"
"10.1007/s00063-016-0188-2",2016,"2193-6218","ut:000384450900018"
"10.1007/s00063-015-0074-3",2016,"2193-6218","ut:000384450900011"
"10.1007/s00063-016-0202-8",2016,"2193-6218","ut:000384450900005"
"10.1007/s00063-016-0200-x",2016,"2193-6218","ut:000384450900021"
"10.1007/s00063-015-0105-0",2016,"2193-6218","ut:000384450900008"
"10.1007/s00063-016-0231-3",2016,"2193-6218","ut:000387705300001"
"10.1007/s00063-016-0231-3",2016,"2193-6218","ut:000387705300001"
"10.1007/s00063-015-0107-y",2016,"2193-6218","ut:000387705300007"
"10.1007/s00063-016-0216-2",2016,"2193-6218","ut:000387705300002"
"10.1007/s00063-015-0103-2",2016,"2193-6218","ut:000387705300011"
"10.1007/s00063-016-0204-6",2016,"2193-6218","ut:000387705300009"
"10.1007/s00063-016-0223-3",2016,"2193-6218","ut:000387705300014"
"10.1007/s00063-016-0223-3",2016,"2193-6218","ut:000387705300014"
"10.1007/s00063-016-0215-3",2016,"2193-6218","ut:000387705300003"
"10.1007/s00063-016-0229-x",2016,"2193-6218","ut:000387705300005"
"10.1007/s00063-015-0115-y",2016,"2193-6218","ut:000387705300013"
"10.1007/s00063-015-0118-8",2016,"2193-6218","ut:000387705300008"
"10.1007/s00063-016-0170-z",2016,"2193-6218","ut:000386344600009"
"10.1007/s00063-016-0172-x",2016,"2193-6218","ut:000386344600006"
"",2016,"2193-6218","ut:000386344600002"
"10.1007/s00063-015-0098-8",2016,"2193-6218","ut:000386344600010"
"10.1007/s00063-015-0109-9",2016,"2193-6218","ut:000386344600011"
"10.1007/s00063-015-0071-6",2016,"2193-6218","ut:000376469200011"
"10.1007/s00063-016-0165-9",2016,"2193-6218","ut:000376469200008"
"10.1007/s00063-015-0070-7",2016,"2193-6218","ut:000376469200012"
"10.1007/s00063-015-0049-4",2016,"2193-6218","ut:000376469200015"
"10.1007/s00063-016-0224-2",2017,"2193-6218","ut:000393959400012"
"10.1007/s00063-016-0171-y",2016,"2193-6218","ut:000386344600008"
"10.1007/s00063-016-0234-0",2017,"2193-6218","ut:000393959400014"
"10.1007/s00063-015-0112-1",2016,"2193-6218","ut:000386344600012"
"10.1007/s00063-016-0169-5",2016,"2193-6218","ut:000386344600007"
"10.1007/s00063-016-0191-7",2016,"2193-6218","ut:000386344600004"
"10.1007/s00063-016-0191-7",2016,"2193-6218","ut:000386344600004"
"10.1007/s00063-015-0079-y",2016,"2193-6218","ut:000376469200013"
"10.1007/s00063-016-0162-z",2016,"2193-6218","ut:000376469200009"
"",2016,"2193-6218","ut:000376469200019"
"",2016,"2193-6218","ut:000376469200019"
"10.1007/s00063-016-0164-x",2016,"2193-6218","ut:000376469200005"
"",2016,"2193-6218","ut:000376469200018"
"10.1007/s00063-016-0161-0",2016,"2193-6218","ut:000376469200007"
"10.1007/s00063-016-0155-y",2016,"2193-6218","ut:000376469200006"
"",2016,"2193-6218","ut:000376469200004"
"10.1007/s00063-015-0048-5",2016,"2193-6218","ut:000376469200016"
"10.1007/s00063-016-0157-9",2016,"2193-6218","ut:000376469200010"
"10.1007/s00063-015-0044-9",2016,"2193-6218","ut:000376469200014"
"10.1007/s00063-015-0122-z",2017,"2193-6218","ut:000393959400007"
"10.1007/s00063-015-0139-3",2017,"2193-6218","ut:000393959400013"
"10.1007/s00063-016-0140-5",2017,"2193-6218","ut:000393959400009"
"10.1007/s00063-016-0250-0",2017,"2193-6218","ut:000393959400015"
"10.1007/s00063-016-0209-1",2016,"2193-6218","ut:000386344600013"
"10.1007/s00063-016-0185-5",2017,"2193-6218","ut:000393959400006"
"10.1007/s00063-016-0251-z",2017,"2193-6218","ut:000393959400016"
"10.1007/s00063-015-0106-z",2017,"2193-6218","ut:000393959400005"
"10.1007/s00063-015-0121-0",2017,"2193-6218","ut:000393959400008"
"10.1007/s00063-015-0117-9",2017,"2193-6218","ut:000393959400010"
"10.1007/s00063-016-0241-1",2017,"2193-6218","ut:000396044100006"
"10.1007/s00063-016-0227-z",2017,"2193-6218","ut:000396044100016"
"10.1007/s00063-016-0244-y",2017,"2193-6218","ut:000396044100012"
"10.1007/s00063-016-0195-3",2017,"2193-6218","ut:000396044100013"
"10.1007/s00063-017-0267-z",2017,"2193-6218","ut:000396044100017"
"10.1007/s00063-017-0264-2",2017,"2193-6218","ut:000396044100019"
"10.1007/s00063-016-0210-8",2017,"2193-6218","ut:000396044100018"
"10.1007/s00063-016-0249-6",2017,"2193-6218","ut:000396044100007"
"10.1007/s00063-016-0239-8",2017,"2193-6218","ut:000396044100011"
"10.1007/s00063-016-0246-9",2017,"2193-6218","ut:000396044100005"
"10.1007/s00063-016-0246-9",2017,"2193-6218","ut:000396044100005"
"10.1007/s00063-016-0258-5",2017,"2193-6218","ut:000396044100008"
"10.1007/s00063-015-0120-1",2017,"2193-6218","ut:000396044100014"
"10.1007/s00063-016-0247-8",2017,"2193-6218","ut:000396044100010"
"10.1007/s00063-016-0240-2",2017,"2193-6218","ut:000396044100009"
"10.1007/s10342-015-0913-z",2016,"1612-4669","ut:000377818300001"
"10.1007/s10342-016-0952-0",2016,"1612-4669","ut:000379525600001"
"10.1007/s10342-016-0946-y",2016,"1612-4669","ut:000379525600004"
"10.1007/s10342-015-0920-0",2016,"1612-4669","ut:000377818300007"
"10.1007/s10342-015-0924-9",2016,"1612-4669","ut:000377818300009"
"10.1007/s10342-015-0922-y",2016,"1612-4669","ut:000377818300003"
"10.1007/s10342-015-0931-x",2016,"1612-4669","ut:000377819200002"
"10.1007/s10342-015-0935-6",2016,"1612-4669","ut:000377819200006"
"10.1007/s10342-016-0937-z",2016,"1612-4669","ut:000377819200008"
"10.1007/s10342-016-0990-7",2016,"1612-4669","ut:000388105400002"
"10.1007/s10342-016-0995-2",2016,"1612-4669","ut:000388105400007"
"10.1007/s10593-017-2022-z",2017,"0009-3122","ut:000394972700010"
"10.1007/s10593-017-2021-0",2017,"0009-3122","ut:000394972700009"
"10.1007/s10593-017-2014-z",2017,"0009-3122","ut:000394972700002"
"10.1007/s10593-017-2028-6",2017,"0009-3122","ut:000397339800001"
"10.1007/s00769-016-1229-5",2016,"0949-1775","ut:000382990500008"
"10.1007/s10048-016-0480-6",2016,"1364-6745","ut:000378543900003"
"10.1007/s10048-016-0497-x",2017,"1364-6745","ut:000392947100002"
"10.1245/s10434-015-4918-0",2016,"1068-9265","ut:000371334600014"
"10.1245/s10434-015-4832-5",2016,"1068-9265","ut:000367458100019"
"10.1245/s10434-015-4852-1",2016,"1068-9265","ut:000367458100021"
"10.1245/s10434-015-5067-1",2016,"1068-9265","ut:000375613500009"
"10.1245/s10434-016-5132-4",2016,"1068-9265","ut:000375613500021"
"10.1245/s10434-016-5114-6",2016,"1068-9265","ut:000379189900022"
"10.1245/s10434-016-5306-0",2016,"1068-9265","ut:000385155900027"
"10.1245/s10434-016-5391-0",2016,"1068-9265","ut:000385155900040"
"10.1245/s10434-016-5535-2",2016,"1068-9265","ut:000391508800013"
"10.1245/s10434-016-5108-4",2016,"1068-9265","ut:000391508800010"
"10.1245/s10434-016-5415-9",2016,"1068-9265","ut:000391508800044"
"10.1245/s10434-016-5515-6",2016,"1068-9265","ut:000391508800030"
"10.1245/s10434-016-5208-1",2016,"1068-9265","ut:000382930000026"
"10.1245/s10434-016-5218-z",2016,"1068-9265","ut:000381141000018"
"10.1245/s10434-016-5218-z",2016,"1068-9265","ut:000381141000018"
"10.1245/s10434-016-5364-3",2016,"1068-9265","ut:000382277400003"
"10.1245/s10434-016-5472-0",2017,"1068-9265","ut:000391926600029"
"10.1007/s00431-015-2675-5",2016,"0340-6199","ut:000374559600002"
"10.1007/s00431-015-2683-5",2016,"0340-6199","ut:000378571000016"
"10.1007/s00431-016-2784-9",2016,"0340-6199","ut:000390040500021"
"10.1007/s00431-016-2781-z",2016,"0340-6199","ut:000390040500001"
"10.1007/s00431-016-2704-z",2016,"0340-6199","ut:000376284200007"
"10.1007/s00431-016-2713-y",2016,"0340-6199","ut:000376284200011"
"10.1007/s00431-016-2716-8",2016,"0340-6199","ut:000376284200015"
"10.1007/s00431-016-2777-8",2016,"0340-6199","ut:000390040500003"
"10.1007/s00431-016-2750-6",2016,"0340-6199","ut:000382696500002"
"10.1007/s00431-016-2774-y",2016,"0340-6199","ut:000385145600011"
"10.1007/s00431-016-2767-x",2016,"0340-6199","ut:000385145600007"
"10.1007/s00431-016-2797-4",2017,"0340-6199","ut:000392062500004"
"10.1007/s00431-016-2812-9",2017,"0340-6199","ut:000392308900001"
"10.1007/s00431-016-2828-1",2017,"0340-6199","ut:000392308900010"
"10.1007/s00431-016-2807-6",2017,"0340-6199","ut:000392062500011"
"10.1007/s00431-016-2816-5",2017,"0340-6199","ut:000392308900003"
"10.1007/s00454-015-9738-2",2016,"0179-5376","ut:000367625500008"
"10.1007/s00454-016-9799-x",2016,"0179-5376","ut:000382692600008"
"10.1007/s00454-016-9786-2",2016,"0179-5376","ut:000377722100008"
"10.1007/s00454-016-9802-6",2016,"0179-5376","ut:000380668700010"
"10.1007/s00454-016-9788-0",2016,"0179-5376","ut:000380668700007"
"10.1007/s00454-016-9851-x",2017,"0179-5376","ut:000395193000002"
"10.1007/s00454-016-9773-7",2016,"0179-5376","ut:000377722100007"
"10.1007/s00454-016-9828-9",2017,"0179-5376","ut:000393700500006"
"10.1007/s00454-016-9816-0",2017,"0179-5376","ut:000393700500002"
"10.1007/s00454-016-9830-2",2017,"0179-5376","ut:000393700000009"
"10.1007/s00454-016-9854-7",2017,"0179-5376","ut:000393700000003"
"10.1007/s00454-016-9850-y",2017,"0179-5376","ut:000393700000001"
"10.1007/s10021-016-9966-1",2016,"1432-9840","ut:000380669300002"
"10.1007/s10021-016-0001-3",2016,"1432-9840","ut:000386709800009"
"10.1007/s10021-016-0025-8",2017,"1432-9840","ut:000395868200012"
"10.1007/s10021-016-0071-2",2017,"1432-9840","ut:000395868200004"
"10.1007/s10437-016-9217-z",2016,"0263-0338","ut:000378998400001"
"10.1007/s00709-015-0887-1",2016,"0033-183X","ut:000368179200004"
"10.1007/s00709-016-1014-7",2016,"0033-183X","ut:000382950500001"
"10.1007/s00709-016-0994-7",2016,"0033-183X","ut:000380071700001"
"10.1007/s00709-016-1029-0",2016,"0033-183X","ut:000386509400001"
"10.1007/s00709-015-0876-4",2016,"0033-183X","ut:000380071700017"
"10.1007/s00709-015-0868-4",2016,"0033-183X","ut:000380071700012"
"10.1007/s00253-016-7438-3",2016,"0175-7598","ut:000378776300017"
"10.1007/s00253-016-7693-3",2016,"0175-7598","ut:000385128000015"
"10.1007/s00253-016-7778-z",2016,"0175-7598","ut:000385128000001"
"10.1007/s00253-016-7792-1",2016,"0175-7598","ut:000385128000003"
"10.1007/s00253-016-7792-1",2016,"0175-7598","ut:000385128000003"
"10.1007/s00253-016-7740-0",2016,"0175-7598","ut:000388955500023"
"10.1007/s00253-016-7667-5",2016,"0175-7598","ut:000388955500021"
"10.1007/s00253-016-7667-5",2016,"0175-7598","ut:000388955500021"
"10.1007/s00253-015-7008-0",2016,"0175-7598","ut:000367916200030"
"10.1007/s00253-015-6956-8",2016,"0175-7598","ut:000367916200009"
"10.1007/s00253-015-7267-9",2016,"0175-7598","ut:000371243500008"
"10.1007/s00253-016-7843-7",2016,"0175-7598","ut:000386603800002"
"10.1007/s00253-016-7378-y",2016,"0175-7598","ut:000373744200006"
"10.1007/s00253-016-7695-1",2016,"0175-7598","ut:000383242500017"
"10.1007/s00253-015-7197-6",2016,"0175-7598","ut:000373744200012"
"10.1007/s00253-016-7384-0",2016,"0175-7598","ut:000373744200004"
"10.1007/s00253-016-7470-3",2016,"0175-7598","ut:000380054800015"
"10.1007/s00253-016-7700-8",2016,"0175-7598","ut:000380054800005"
"10.1007/s00253-016-7542-4",2016,"0175-7598","ut:000380054800023"
"10.1007/s00253-016-7571-z",2016,"0175-7598","ut:000380054800032"
"10.1007/s00253-016-7365-3",2016,"0175-7598","ut:000376456700016"
"10.1007/s00253-016-7432-9",2016,"0175-7598","ut:000380054800013"
"10.1007/s00253-016-7366-2",2016,"0175-7598","ut:000376456700017"
"10.1007/s00253-016-7682-6",2016,"0175-7598","ut:000382008000025"
"10.1007/s00253-016-7750-y",2016,"0175-7598","ut:000382008000004"
"10.1007/s00253-016-7732-0",2016,"0175-7598","ut:000382008000003"
"10.1007/s00253-016-7570-0",2016,"0175-7598","ut:000382008000023"
"10.1007/s00253-016-7567-8",2016,"0175-7598","ut:000382008000020"
"10.1007/s00253-016-7426-7",2016,"0175-7598","ut:000378725700018"
"10.1007/s00253-016-7573-x",2016,"0175-7598","ut:000378725700002"
"10.1007/s00253-016-7493-9",2016,"0175-7598","ut:000381583400014"
"10.1007/s00253-016-7718-y",2016,"0175-7598","ut:000381583400004"
"10.1007/s00253-016-7685-3",2016,"0175-7598","ut:000381583400023"
"10.1007/s00253-016-7716-0",2016,"0175-7598","ut:000381583400003"
"10.1007/s00253-016-7478-8",2016,"0175-7598","ut:000381583400013"
"10.1007/s00253-016-7575-8",2016,"0175-7598","ut:000379317300019"
"10.1007/s00253-016-7540-6",2016,"0175-7598","ut:000379317300033"
"10.1007/s00253-016-7663-9",2016,"0175-7598","ut:000387656500012"
"10.1007/s00253-016-7663-9",2016,"0175-7598","ut:000387656500012"
"10.1007/s00253-016-7680-8",2016,"0175-7598","ut:000387656500014"
"10.1007/s00253-016-7288-z",2016,"0175-7598","ut:000376255200014"
"10.1007/s00253-016-7519-3",2016,"0175-7598","ut:000376255200009"
"10.1007/s00253-015-7275-9",2016,"0175-7598","ut:000375057700022"
"10.1007/s00253-015-7275-9",2016,"0175-7598","ut:000375057700022"
"10.1007/s00253-016-7436-5",2016,"0175-7598","ut:000375057700038"
"10.1007/s00253-015-7220-y",2016,"0175-7598","ut:000375057700009"
"10.1007/s00253-016-7465-0",2016,"0175-7598","ut:000375057700002"
"10.1007/s00253-016-7306-1",2016,"0175-7598","ut:000375057700021"
"10.1007/s00253-015-7269-7",2016,"0175-7598","ut:000375057700017"
"10.1007/s00253-016-7838-4",2016,"0175-7598","ut:000385129600006"
"10.1007/s00253-016-7721-3",2016,"0175-7598","ut:000385129600016"
"10.1007/s00253-016-7742-y",2016,"0175-7598","ut:000385129600029"
"10.1007/s00253-016-7849-1",2017,"0175-7598","ut:000392502600010"
"10.1007/s00253-016-8068-5",2017,"0175-7598","ut:000392502600004"
"10.1007/s00253-016-7784-1",2017,"0175-7598","ut:000391365800010"
"10.1007/s00253-016-7769-0",2017,"0175-7598","ut:000391365800008"
"10.1007/s00253-016-7770-7",2017,"0175-7598","ut:000391365800011"
"10.1007/s00253-016-7997-3",2017,"0175-7598","ut:000394354100022"
"10.1007/s00253-016-7982-x",2017,"0175-7598","ut:000394354100012"
"10.1007/s00253-016-7764-5",2017,"0175-7598","ut:000392060500011"
"10.1007/s00253-016-7782-3",2017,"0175-7598","ut:000392060500012"
"10.1007/s00253-016-7782-3",2017,"0175-7598","ut:000392060500012"
"10.1007/s00253-016-7999-1",2017,"0175-7598","ut:000392060500022"
"10.1007/s00253-016-7772-5",2017,"0175-7598","ut:000392060500008"
"10.1007/s00253-016-8020-8",2017,"0175-7598","ut:000395058800016"
"10.1007/s00253-016-8033-3",2017,"0175-7598","ut:000395058800014"
"10.1007/s00253-016-8033-3",2017,"0175-7598","ut:000395058800014"
"10.1007/s00253-017-8149-0",2017,"0175-7598","ut:000395058800001"
"10.1007/s00253-016-7940-7",2017,"0175-7598","ut:000393687400016"
"10.1007/s00709-016-0999-2",2017,"0033-183X","ut:000394361400024"
"10.1007/s00709-016-0944-4",2017,"0033-183X","ut:000392127400049"
"10.1007/s00709-016-0944-4",2017,"0033-183X","ut:000392127400049"
"10.1007/s00709-016-0970-2",2017,"0033-183X","ut:000392127400008"
"10.1007/s00709-016-0951-5",2017,"0033-183X","ut:000392127400050"
"10.1007/s00709-016-1050-3",2017,"0033-183X","ut:000392127400001"
"10.1007/s00709-017-1084-1",2017,"0033-183X","ut:000394361400001"
"10.1007/s00702-015-1469-2",2016,"0300-9564","ut:000373162900005"
"10.1007/s00702-016-1538-1",2016,"0300-9564","ut:000374980200008"
"10.1007/s00702-016-1522-9",2016,"0300-9564","ut:000374980200009"
"10.1007/s00702-015-1500-7",2016,"0300-9564","ut:000374980200012"
"10.1007/s00702-015-1443-z",2016,"0300-9564","ut:000368187200002"
"10.1007/s00702-016-1535-4",2016,"0300-9564","ut:000374980200002"
"10.1007/s00702-016-1537-2",2016,"0300-9564","ut:000374980200001"
"10.1007/s00702-016-1562-1",2016,"0300-9564","ut:000376921800009"
"10.1007/s00702-016-1546-1",2016,"0300-9564","ut:000376921800010"
"10.1007/s00702-016-1566-x",2016,"0300-9564","ut:000380713100020"
"10.1007/s00702-016-1539-0",2016,"0300-9564","ut:000374980200010"
